Row ID,Order ID,Data da Venda,Prioridade,Faturamento,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio,Foi devolvido?
3129,22466,2026-03-28,Baixa,430.19,0.02,Aéreo Normal,181.26,10.31,1.79,Tamara Willingham,Recife,92277,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,2026-04-04,0
4925,35045,2026-04-02,Média,565.01,0.1,Aéreo Normal,-10.33,13.48,4.51,Darrin Martin,Loanda,33430,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,2026-04-09,0
7371,52518,2026-04-03,Crítica,168.99,0.08,Aéreo Normal,-47.37,20.95,4.0,Roy Phan,Feira de Santana,98026,Bahia,Nordeste,Brasil,Consumidor,Tecnologia,Periféricos,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2026-04-10,1
1170,8546,2026-04-01,Alta,51.94,0.03,Aéreo Rápido,-12.48,10.01,1.99,Nora Price,Porto Alegre,24017,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Tecnologia,Periféricos,TDK 4.7GB DVD-R,Small Pack,0.41,2026-04-05,0
2504,18208,2026-04-01,Não Especificada,197.45,0.06,Aéreo Normal,65.44,5.68,1.39,Roy Collins,Porto Alegre,38017,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Envelopes,Staples Standard Envelopes,Small Box,0.38,2026-04-07,0
2505,18208,2026-04-01,Não Especificada,82.98,0.08,Aéreo Normal,-137.87,2.28,5.2,Roy Collins,Porto Alegre,38017,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,2026-04-06,0
2994,21604,2026-04-01,Média,2478.88,0.02,Aéreo Rápido,593.589,387.99,19.99,Magdelene Morse,Formosa,76117,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Fellowes PB300 Plastic Comb Binding Machine,Small Box,0.38,2026-04-08,0
6612,47041,2026-04-01,Não Especificada,154.0,0.08,Aéreo Normal,-7.08,4.63,1.93,Cynthia Arntzen,Goianésia,75002,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52,2026-04-07,0
6922,49351,2026-03-30,Baixa,109.92,0.06,Aéreo Normal,24.75,3.98,0.83,Michelle Moray,Florianópolis,40475,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,2026-04-03,0
4041,28835,2026-03-31,Não Especificada,184.18,0.08,Aéreo Normal,-112.44,178.47,19.99,Phillip Flathmann,São Paulo,11803,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,2026-04-06,0
4678,33284,2026-03-31,Baixa,480.39,0.01,Aéreo Normal,144.66,22.23,8.99,Lela Donovan,Anápolis,48310,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Small Pack,0.41,2026-04-04,0
5335,37895,2026-03-30,Crítica,304.65,0.1,Aéreo Normal,24.2,21.98,8.32,Barry Gonzalez,Vitória,21208,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2026-04-04,0
7144,50978,2026-03-31,Alta,816.09,0.05,Aéreo Normal,-150.29,210.55,9.99,Cindy Stewart,Maceió,86314,Alagoas,Nordeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"24 Capacity Maxi Data Binder Racks, Pearl",Small Box,0.6,2026-04-07,0
1549,11173,2026-03-30,Crítica,221.66,0.08,Aéreo Normal,-95.17,5.98,3.85,Janet Molinari,São Paulo,44112,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Periféricos,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,2026-04-04,0
2112,15104,2026-03-29,Média,109.43,0.09,Aéreo Normal,21.7685,4.82,1.49,Resi Polking,Aracajú,83605,Sergipe,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Tuff Stuff™ Recycled Round Ring Binders,Small Box,0.36,2026-04-01,0
2192,15782,2026-03-30,Alta,2339.64,0.1,Aéreo Normal,-1916.71,71.37,69.0,Jim Karlsson,Feira de Santana,98072,Bahia,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2026-04-04,0
2903,20964,2026-03-30,Crítica,629.5865,0.04,Aéreo Normal,-120.087,65.99,8.99,Patrick Gardner,Curitiba,36608,Paraná,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,V 3600 Series,Small Box,0.58,2026-04-03,0
5216,37124,2026-03-30,Baixa,21205.5,0.1,Aéreo Normal,241.3,699.99,24.49,Julie Kriz,Maringá,34698,Paraná,Sul,Brasil,Corporativo,Tecnologia,Copiadoras e fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2026-04-04,0
5755,40839,2026-03-31,Média,2732.01,0.04,Transporte Rodoviário,-100.4676,119.99,56.14,Guy Phonely,São Paulo,44117,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2026-04-03,0
4590,32642,2026-03-29,Média,1507.16,0.02,Aéreo Normal,724.14,28.48,1.99,Darren Budd,Formosa,78745,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2026-04-04,0
5127,36512,2026-03-28,Não Especificada,71.49,0.06,Aéreo Normal,41.98,19.99,11.17,Sean Braxton,Maringá,33030,Paraná,Sul,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Telescoping Adjustable Floor Lamp,Large Box,0.6,2026-04-03,0
6575,46787,2026-03-29,Média,174.1,0.1,Aéreo Normal,-162.75,6.48,9.17,Caroline Jumper,Presidente Prudente,10701,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1996,Small Box,0.37,2026-04-02,0
6576,46787,2026-03-29,Média,693.17,0.07,Aéreo Normal,-59.83,22.99,8.99,Caroline Jumper,Presidente Prudente,10701,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,2026-04-05,0
1082,7941,2026-03-23,Baixa,2796.67,0.01,Aéreo Normal,801.04,55.29,5.08,Neil Knudson,Porto Alegre,28144,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,2026-03-30,0
1446,10439,2026-03-28,Não Especificada,823.13,0.0,Aéreo Normal,384.5145,18.94,1.49,Raymond Book,Feira de Santana,98006,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,2026-03-31,0
1447,10439,2026-03-28,Não Especificada,569.61,0.02,Aéreo Normal,-48.44,17.98,4.0,Raymond Book,Feira de Santana,98006,Bahia,Nordeste,Brasil,Consumidor,Tecnologia,Periféricos,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,2026-04-03,0
1449,10439,2026-03-28,Não Especificada,225.13,0.01,Aéreo Rápido,-205.75,4.48,7.24,Raymond Book,Feira de Santana,98006,Bahia,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54,2026-04-04,0
1467,10567,2026-03-29,Alta,1111.008,0.09,Transporte Rodoviário,-146.29,146.34,43.75,Susan Pistek,Florianópolis,70117,Santa Catarina,Sul,Brasil,Escritório em Casa,Mobiliário,Mesas,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2026-04-03,0
2544,18464,2026-03-28,Alta,4891.86,0.02,Transporte Rodoviário,253.14,180.98,55.24,Brian Derr,Anápolis,55416,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2026-03-31,0
2546,18464,2026-03-28,Alta,206.49,0.05,Aéreo Normal,80.07,6.45,1.34,Brian Derr,Anápolis,55416,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Wrap Bag,0.36,2026-04-01,0
2547,18464,2026-03-28,Alta,80.54,0.01,Aéreo Normal,-18.72,1.89,0.76,Brian Derr,Anápolis,55416,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Elásticos,Revere Boxed Rubber Bands by Revere,Wrap Bag,0.83,2026-04-04,0
3785,26979,2026-03-28,Média,337.01,0.05,Aéreo Normal,147.2,7.98,1.25,Tom Boeckenhauer,Teresina,97405,Piauí,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,0.35,2026-03-31,0
3786,26979,2026-03-28,Média,6093.242,0.09,Aéreo Normal,1174.383,155.99,8.08,Tom Boeckenhauer,Teresina,97405,Piauí,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,I888 World Phone,Small Box,0.6,2026-04-02,0
4198,29831,2026-03-29,Crítica,2175.22,0.0,Transporte Rodoviário,-520.55,68.81,60.0,Sara Luxemburg,Recife,95630,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2026-04-03,0
4432,31586,2026-03-21,Baixa,4390.029,0.0,Aéreo Rápido,1007.487,205.99,5.26,Amy Hunt,Porto Alegre,37918,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,i470,Small Box,0.56,2026-03-26,0
4825,34279,2026-03-28,Não Especificada,840.5520000000001,0.1,Transporte Rodoviário,7.550000000000011,349.45,60.0,Joni Wasserman,Recife,95376,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Mesas,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2026-04-01,0
5725,40611,2026-03-28,Não Especificada,66.83,0.02,Aéreo Rápido,-24.31,4.28,5.17,Darrin Van Huff,Florianópolis,42420,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1971,Small Box,0.4,2026-04-02,0
5726,40611,2026-03-28,Não Especificada,1407.515,0.0,Aéreo Normal,657.45,35.99,3.3,Darrin Van Huff,Florianópolis,42420,Santa Catarina,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,Accessory9,Small Pack,0.39,2026-03-31,0
7717,55299,2026-03-30,Baixa,22.28,0.09,Aéreo Normal,-2.66,1.14,0.7,Quincy Jones,Maceió,85704,Alagoas,Nordeste,Brasil,Corporativo,Material de Escritório,Elásticos,OIC Thumb-Tacks,Wrap Bag,0.38,2026-04-06,0
1448,10439,2026-03-28,Não Especificada,75.06,0.09,Aéreo Normal,26.13,2.89,0.5,Raymond Book,Feira de Santana,98006,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Etiquetas,Avery 498,Small Box,0.38,2026-04-03,0
3115,22373,2026-03-28,Alta,233.03,0.05,Aéreo Rápido,-86.34,8.74,8.29,Candace McMahon,Formosa,78666,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,2026-04-01,0
4113,29280,2026-03-28,Média,238.35,0.0,Aéreo Normal,-64.51,11.66,7.95,Bill Shonely,Vitória,3038,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,2026-04-04,0
4114,29280,2026-03-28,Média,856.34,0.06,Aéreo Normal,248.91,28.38,1.99,Bill Shonely,Vitória,4901,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Maxell 4.7GB DVD-R,Small Pack,0.51,2026-04-04,0
5126,36512,2026-03-28,Não Especificada,10413.67,0.04,Transporte Rodoviário,1099.29,355.98,58.92,Sean Braxton,Maringá,33030,Paraná,Sul,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2026-04-03,0
5785,41056,2026-03-26,Crítica,137.54,0.08,Aéreo Normal,-138.84,34.98,7.53,Dario Medina,Maceió,85254,Alagoas,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,2026-04-02,0
7751,55462,2026-03-27,Média,75.27,0.06,Aéreo Normal,-1.84,5.58,2.99,Shaun Weien,Anápolis,56560,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Heavy-Duty EZD ™ Binder With Locking Rings,Small Box,0.37,2026-04-02,0
581,3970,2026-03-26,Média,1032.97,0.07,Aéreo Normal,397.15,28.48,1.99,Christina DeMoss,Porto Alegre,22025,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Periféricos,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2026-03-30,0
960,6950,2026-03-26,Baixa,187.3995,0.08,Aéreo Normal,-225.302,55.99,3.3,Dianna Arnett,São Paulo,7030,São Paulo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,Accessory24,Small Pack,0.59,2026-04-01,0
2545,18464,2026-03-28,Alta,6039.1,0.01,Transporte Rodoviário,-345.92,150.98,66.27,Brian Derr,Anápolis,55416,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Estantes,Bush Mission Pointe Library,Jumbo Box,0.65,2026-04-04,0
2911,20995,2026-03-27,Média,5817.88,0.01,Transporte Rodoviário,-567.14,150.98,66.27,Jill Matthias,Recife,92653,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Estantes,Bush Mission Pointe Library,Jumbo Box,0.65,2026-04-01,0
5024,35814,2026-03-27,Alta,324.52,0.08,Aéreo Normal,154.02,29.18,8.55,Karen Carlisle,Recife,94110,Pernambuco,Nordeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,2026-03-30,0
7752,55462,2026-03-27,Média,1184.53,0.05,Aéreo Normal,-26.49,39.98,7.12,Shaun Weien,Anápolis,56560,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,"IBM Active Response Keyboard, Black",Small Box,0.67,2026-04-03,0
7753,55462,2026-03-27,Média,3683.73,0.09,Aéreo Normal,708.759,125.99,8.99,Shaun Weien,Anápolis,56560,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,M70,Small Box,0.59,2026-04-03,0
254,1764,2026-03-24,Crítica,59.99,0.1,Aéreo Normal,-13.78,8.34,4.82,Hallie Redmond,Manaus,97321,Amazonas,Norte,Brasil,Pequenas Empresas,Material de Escritório,Papel,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2026-03-30,0
582,3970,2026-03-26,Média,324.83,0.05,Transporte Rodoviário,-426.54,20.98,45.0,Christina DeMoss,Porto Alegre,22025,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,"Tennsco Lockers, Sand",Jumbo Drum,0.61,2026-03-29,0
3439,24546,2026-03-26,Crítica,81.58,0.04,Aéreo Normal,-7.78,10.98,3.37,Edward Nazzal,Formosa,75701,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2026-03-31,0
5469,38853,2026-03-23,Baixa,728.025,0.04,Aéreo Normal,19.998,65.99,2.5,Duane Benoit,Eldorado,68046,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,6000,Small Box,0.55,2026-03-28,0
8325,59491,2026-03-24,Alta,12470.31,0.04,Aéreo Normal,5528.502,387.99,19.99,Greg Hansen,Taubaté,44112,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Fellowes PB300 Plastic Comb Binding Machine,Small Box,0.38,2026-03-27,0
766,5473,2026-03-24,Não Especificada,355.69,0.09,Aéreo Normal,-149.46,8.74,8.29,Shahid Hopkins,Anápolis,48858,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,2026-03-30,0
1534,11045,2026-03-25,Média,710.86,0.04,Aéreo Normal,196.22,19.98,5.97,Eugene Moren,João Pessoa,80013,Paraíba,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1936,Small Box,0.38,2026-03-31,0
2277,16390,2026-03-24,Média,86.38,0.1,Aéreo Normal,-12.61,10.98,3.37,Frank Merwin,Natal,84074,Rio Grande do Norte,Nordeste,Brasil,Consumidor,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2026-03-30,0
6252,44261,2026-03-23,Alta,306.663,0.07,Aéreo Normal,-17.413,35.99,5.99,Juliana Krohn,Recife,94110,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory41,Wrap Bag,0.38,2026-03-27,0
8324,59491,2026-03-24,Alta,562.95,0.06,Aéreo Normal,147.12,12.22,2.85,Greg Hansen,Pelotas,28031,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,Aluminum Document Frame,Small Pack,0.55,2026-03-28,0
583,3973,2026-03-23,Não Especificada,316.35,0.06,Aéreo Normal,117.91,15.68,3.73,Bobby Odegard,Douradina,68502,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Artistic Insta-Plaque,Small Pack,0.46,2026-03-30,0
1340,9794,2026-03-24,Não Especificada,135.23,0.1,Aéreo Normal,-45.65,5.68,3.6,Scott Cohen,João Pessoa,80027,Paraíba,Nordeste,Brasil,Consumidor,Material de Escritório,"Tesouras, réguas e aparadores",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2026-03-28,0
2163,15616,2026-03-23,Crítica,134.06,0.09,Aéreo Normal,5.98,4.13,1.17,Carlos Meador,Recife,91767,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Newell 31,Wrap Bag,0.57,2026-03-27,0
4209,29921,2026-03-23,Média,3977.97,0.06,Aéreo Normal,1733.473,120.98,9.07,Sonia Sunley,Brasília,66048,Distrito Federal,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2026-03-30,0
4431,31586,2026-03-21,Baixa,963.45,0.05,Aéreo Rápido,94.03,43.22,4.0,Amy Hunt,Porto Alegre,37918,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Periféricos,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.64,2026-03-28,0
6249,44261,2026-03-23,Alta,13064.06,0.01,Aéreo Rápido,5979.563,420.98,19.99,Juliana Krohn,Recife,94110,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2026-03-29,0
6250,44261,2026-03-23,Alta,4771.89,0.05,Transporte Rodoviário,-427.99,140.98,36.09,Juliana Krohn,Recife,94110,Pernambuco,Nordeste,Brasil,Corporativo,Mobiliário,Estantes,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2026-03-26,0
6465,46023,2026-03-24,Não Especificada,1101.76,0.07,Aéreo Normal,-204.22,21.66,13.99,Resi Polking,Aracajú,83605,Sergipe,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2026-03-29,0
6948,49634,2026-03-23,Não Especificada,86.85,0.05,Aéreo Normal,-67.22,28.48,1.99,Sally Knutson,Anápolis,48071,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Periféricos,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2026-03-29,0
6949,49634,2026-03-23,Não Especificada,132.31,0.02,Aéreo Normal,10.914,2.88,1.49,Sally Knutson,Cuiabá,51106,Mato Grosso,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Avery Durable Binders,Small Box,0.36,2026-03-29,0
8322,59491,2026-03-24,Alta,32.31,0.09,Aéreo Normal,-33.5915,3.58,5.47,Greg Hansen,Pelotas,28031,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Poly Binder Pockets,Small Box,0.37,2026-03-30,0
1345,9826,2026-03-22,Média,131.61,0.01,Aéreo Normal,-7.3,17.48,1.99,Irene Maddox,Curitiba,32137,Paraná,Sul,Brasil,Consumidor,Tecnologia,Periféricos,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2026-03-27,0
1718,12352,2026-03-23,Média,36.86,0.07,Aéreo Normal,-32.821,5.81,8.49,Hunter Glantz,Palmas,60130,Tocantins,Norte,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Fellowes Black Plastic Comb Bindings,Small Box,0.39,2026-03-28,0
2162,15616,2026-03-23,Crítica,386.71,0.01,Aéreo Rápido,-84.12,30.98,6.5,Carlos Meador,Recife,91767,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Periféricos,Belkin ErgoBoard™ Keyboard,Small Box,0.64,2026-03-27,0
4210,29926,2026-03-22,Média,20.21,0.0,Aéreo Normal,-5.140499999999999,2.08,1.49,Roy Phan,Feira de Santana,98146,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Round Ring Binders,Small Box,0.38,2026-03-28,0
6251,44261,2026-03-23,Alta,3360.3,0.05,Transporte Rodoviário,-7961.430899999999,3502.14,8.73,Juliana Krohn,Recife,94110,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,2026-03-30,0
6947,49634,2026-03-23,Não Especificada,403.73,0.06,Aéreo Normal,-44.13,10.89,4.5,Sally Knutson,Anápolis,48071,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2026-03-28,0
8323,59491,2026-03-24,Alta,57.9,0.03,Aéreo Normal,-48.139,7.38,11.51,Greg Hansen,Pelotas,28031,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,GBC Plastic Binding Combs,Small Box,0.36,2026-03-29,0
673,4705,2026-03-21,Não Especificada,123.85,0.09,Aéreo Normal,-71.44,7.98,6.5,Adrian Hane,Feira de Santana,98221,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Iris Project Case,Medium Box,0.59,2026-03-27,0
5596,39655,2026-03-23,Alta,253.15,0.03,Aéreo Normal,-72.43,7.28,3.52,Roy Skaria,Brasília,67601,Distrito Federal,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,2026-03-27,0
1565,11301,2026-03-22,Média,1194.96,0.04,Aéreo Normal,107.45,39.98,4.0,Tony Chapman,Anápolis,49221,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Periféricos,Microsoft Natural Keyboard Elite,Small Box,0.7,2026-03-29,0
3717,26535,2026-03-20,Não Especificada,141.7,0.02,Aéreo Normal,-103.2125,3.98,5.26,Candace McMahon,Formosa,78666,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Ibico Presentation Index for Binding Systems,Small Box,0.38,2026-03-23,0
8121,58051,2026-03-20,Alta,256.6,0.0,Aéreo Normal,-106.76,39.98,7.12,Pauline Chand,Fátima do Sul,73120,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,"IBM Active Response Keyboard, Black",Small Box,0.67,2026-03-24,0
